timestamp,focus,fatigue,heart_rate,spo2
2026-01-12T18:57:19,0.4408,0.2708,71,97
2026-01-12T18:57:20,0.4274,0.2917,73,98
2026-01-12T18:57:21,0.3966,0.3081,75,97
2026-01-12T18:57:22,0.4083,0.3161,74,98
2026-01-12T18:57:23,0.3905,0.3367,76,97
2026-01-12T18:57:24,0.3999,0.3393,76,97
2026-01-12T18:57:25,0.3898,0.3553,79,98
2026-01-12T18:57:26,0.3951,0.3684,80,99
2026-01-12T18:57:27,0.4102,0.3980,79,98
2026-01-12T18:57:28,0.3927,0.4021,79,98
2026-01-12T18:57:29,0.3898,0.4051,82,97
2026-01-12T18:57:30,0.4056,0.4262,80,98
2026-01-12T18:57:31,0.4088,0.4356,81,97
2026-01-12T18:57:32,0.3900,0.4626,80,98
2026-01-12T18:57:33,0.3914,0.4725,78,98
2026-01-12T18:57:34,0.3516,0.4899,80,98
2026-01-12T18:57:35,0.3182,0.5145,83,99
2026-01-12T18:57:36,0.3120,0.5440,86,99
2026-01-12T18:57:37,0.2811,0.5512,85,100
2026-01-12T18:57:38,0.2577,0.5701,88,100
2026-01-12T18:57:39,0.2361,0.5883,89,100
2026-01-12T18:57:40,0.2055,0.6009,91,100
2026-01-12T18:57:41,0.1991,0.6286,90,99
2026-01-12T18:57:42,0.1896,0.6540,89,99
2026-01-12T18:57:43,0.1984,0.6767,90,98
2026-01-12T18:57:44,0.1789,0.6923,89,99
2026-01-12T18:57:45,0.1928,0.7125,89,98
2026-01-12T18:57:46,0.1908,0.7374,92,99
2026-01-12T18:57:47,0.1889,0.7431,93,99
2026-01-12T18:57:48,0.1724,0.7538,92,100
2026-01-12T18:57:49,0.1867,0.7768,94,100
2026-01-12T18:57:50,0.1929,0.7857,92,100
2026-01-12T18:57:51,0.1750,0.8146,95,100
2026-01-12T18:57:52,0.1534,0.8254,96,99
2026-01-12T18:57:53,0.1684,0.8437,94,100
2026-01-12T18:57:54,0.1287,0.8706,95,99
2026-01-12T18:57:55,0.1421,0.8944,96,99
2026-01-12T18:57:56,0.1407,0.9218,95,100
2026-01-12T18:57:57,0.1016,0.9323,93,100
2026-01-12T18:57:58,0.1021,0.9446,95,99
2026-01-12T18:57:59,0.0963,0.9538,98,99
2026-01-12T18:58:00,0.1138,0.9675,100,99
2026-01-12T18:58:01,0.1326,0.9910,100,98
2026-01-12T18:58:02,0.1421,1.0000,101,97
2026-01-12T18:58:03,0.1220,1.0000,99,96
2026-01-12T18:58:04,0.0957,1.0000,98,97
2026-01-12T18:58:05,0.0790,1.0000,96,96
2026-01-12T18:58:06,0.0984,1.0000,98,95
2026-01-12T18:58:07,0.0648,1.0000,100,95
2026-01-12T18:58:08,0.0555,1.0000,98,94
2026-01-12T18:58:09,0.0217,1.0000,101,94
2026-01-12T18:58:10,0.0150,1.0000,99,94
2026-01-12T18:58:11,0.0075,1.0000,101,95
2026-01-12T18:58:12,0.0000,1.0000,104,96
2026-01-12T18:58:13,0.0000,1.0000,103,96
2026-01-12T18:58:14,0.0000,1.0000,103,96
2026-01-12T18:58:15,0.0142,1.0000,106,95
2026-01-12T18:58:16,0.0000,1.0000,107,95
2026-01-12T18:58:17,0.0000,1.0000,108,96
2026-01-12T18:58:18,0.0000,1.0000,107,96
2026-01-12T18:58:19,0.0105,1.0000,108,95
2026-01-12T18:58:20,0.0000,1.0000,110,95
