timestamp,focus,fatigue,heart_rate,spo2
2026-01-12T17:25:27,0.4578,0.2699,72,97
2026-01-12T17:25:28,0.4482,0.2759,71,96
2026-01-12T17:25:29,0.4214,0.2807,70,95
2026-01-12T17:25:30,0.4186,0.2977,69,95
2026-01-12T17:25:31,0.4252,0.2998,72,96
2026-01-12T17:25:32,0.4190,0.3237,74,95
2026-01-12T17:25:33,0.4063,0.3438,74,94
2026-01-12T17:25:34,0.3702,0.3547,72,95
2026-01-12T17:25:35,0.3676,0.3766,75,96
2026-01-12T17:25:36,0.3353,0.3899,77,97
2026-01-12T17:25:37,0.3459,0.4173,78,98
2026-01-12T17:25:38,0.3301,0.4404,77,97
2026-01-12T17:25:39,0.3210,0.4559,80,96
2026-01-12T17:25:40,0.3395,0.4699,82,95
2026-01-12T17:25:41,0.3225,0.4706,84,96
2026-01-12T17:25:42,0.3248,0.4792,82,97
2026-01-12T17:25:43,0.3102,0.5026,80,98
2026-01-12T17:25:44,0.2711,0.5245,81,99
2026-01-12T17:25:45,0.2701,0.5522,84,98
2026-01-12T17:25:46,0.2405,0.5626,82,98
2026-01-12T17:25:47,0.2046,0.5696,83,97
2026-01-12T17:25:48,0.2041,0.5733,82,98
2026-01-12T17:25:49,0.2006,0.5979,82,97
2026-01-12T17:25:50,0.1790,0.6099,82,97
2026-01-12T17:25:51,0.1488,0.6290,81,96
2026-01-12T17:25:52,0.1143,0.6509,83,95
2026-01-12T17:25:53,0.0977,0.6538,85,96
2026-01-12T17:25:54,0.0730,0.6647,86,95
2026-01-12T17:25:55,0.0846,0.6877,89,95
2026-01-12T17:25:56,0.0865,0.7036,92,96
2026-01-12T17:25:57,0.0912,0.7166,90,95
2026-01-12T17:25:58,0.0756,0.7268,91,94
2026-01-12T17:25:59,0.0926,0.7535,94,94
2026-01-12T17:26:00,0.0575,0.7801,93,94
2026-01-12T17:26:01,0.0495,0.7874,93,95
2026-01-12T17:26:02,0.0364,0.8137,96,96
2026-01-12T17:26:03,0.0517,0.8227,94,95
2026-01-12T17:26:04,0.0470,0.8234,95,95
2026-01-12T17:26:05,0.0216,0.8299,98,95
2026-01-12T17:26:06,0.0193,0.8559,100,95
2026-01-12T17:26:07,0.0030,0.8750,103,94
2026-01-12T17:26:08,0.0000,0.8903,103,95
2026-01-12T17:26:09,0.0007,0.9128,104,95
2026-01-12T17:26:10,0.0000,0.9400,105,95
2026-01-12T17:26:11,0.0013,0.9668,106,96
2026-01-12T17:26:12,0.0123,0.9744,107,95
2026-01-12T17:26:13,0.0000,0.9984,107,95
