timestamp,focus,fatigue,heart_rate,spo2
2026-01-14T15:40:42,0.2220,0.9071,52,0
2026-01-14T15:40:43,0.2063,0.9071,52,0
2026-01-14T15:40:44,0.2361,0.9071,52,0
2026-01-14T15:40:45,0.2280,0.8649,52,0
2026-01-14T15:40:46,0.2141,0.8955,52,0
2026-01-14T15:40:47,0.2166,0.9351,52,0
2026-01-14T15:40:48,0.2269,0.9351,52,0
2026-01-14T15:40:49,0.2042,0.9577,52,1
2026-01-14T15:40:50,0.2036,0.9577,52,0
2026-01-14T15:40:51,0.2027,0.9072,52,0
2026-01-14T15:40:52,0.2479,0.8598,52,0
2026-01-14T15:40:53,0.2584,0.9021,52,0
2026-01-14T15:40:54,0.3023,0.9021,52,0
2026-01-14T15:40:55,0.3035,0.8993,52,0
2026-01-14T15:40:56,0.4089,0.8071,52,0
2026-01-14T15:40:57,0.5253,0.6955,52,0
2026-01-14T15:40:58,0.6311,0.5869,52,62
2026-01-14T15:40:59,0.7330,0.5424,52,83
2026-01-14T15:41:00,0.7788,0.5241,52,56
2026-01-14T15:41:01,0.8737,0.4334,52,32
2026-01-14T15:41:02,0.9268,0.3119,52,24
2026-01-14T15:41:03,1.0000,0.1954,52,11
2026-01-14T15:41:04,1.0000,0.2242,60,0
2026-01-14T15:41:06,0.0000,0.0000,0,0
2026-01-14T15:41:07,0.0382,1.0000,52,39
2026-01-14T15:41:08,0.1577,0.9927,52,49
2026-01-14T15:41:09,0.2880,0.9000,52,54
2026-01-14T15:41:10,0.3344,0.9250,52,54
2026-01-14T15:41:11,0.3484,0.9400,60,53
2026-01-14T15:41:12,0.3367,0.9500,60,92
2026-01-14T15:41:13,0.3565,0.9356,60,48
2026-01-14T15:41:14,0.3885,0.9262,60,6
2026-01-14T15:41:15,0.4433,0.9076,52,6
2026-01-14T15:41:16,0.5321,0.8425,52,67
2026-01-14T15:41:17,0.5417,0.8315,52,71
2026-01-14T15:41:18,0.5933,0.7714,52,74
2026-01-14T15:41:19,0.6226,0.7280,52,69
2026-01-14T15:41:20,0.6135,0.7280,52,68
2026-01-14T15:41:21,0.5932,0.7468,52,64
2026-01-14T15:41:22,0.6165,0.6906,52,62
2026-01-14T15:41:23,0.5800,0.7091,52,87
2026-01-14T15:41:24,0.4929,0.7760,52,85
2026-01-14T15:41:25,0.5379,0.7617,52,83
2026-01-14T15:41:26,0.5522,0.7392,52,83
2026-01-14T15:41:27,0.5974,0.6858,52,90
2026-01-14T15:41:28,0.6747,0.6286,52,90
2026-01-14T15:41:29,0.6520,0.6286,52,90
2026-01-14T15:41:30,0.6771,0.6294,52,90
2026-01-14T15:41:31,0.7791,0.5316,52,94
2026-01-14T15:41:32,0.8167,0.4731,52,93
2026-01-14T15:41:33,0.7048,0.5341,52,82
2026-01-14T15:41:34,0.7048,0.5572,52,100
2026-01-14T15:41:35,0.7048,0.5708,52,100
2026-01-14T15:41:36,0.7266,0.5477,52,100
2026-01-14T15:41:37,0.7838,0.5026,52,100
2026-01-14T15:41:38,0.7210,0.5756,52,100
2026-01-14T15:41:39,0.6023,0.6733,52,99
2026-01-14T15:41:40,0.5742,0.7318,52,97
2026-01-14T15:41:41,0.6571,0.6901,52,97
2026-01-14T15:41:42,0.6571,0.6597,52,97
2026-01-14T15:41:43,0.5485,0.7429,52,97
2026-01-14T15:41:44,0.4354,0.8232,52,96
2026-01-14T15:41:45,0.4849,0.7877,52,96
2026-01-14T15:41:46,0.4867,0.7461,52,99
2026-01-14T15:41:47,0.5389,0.7160,52,99
2026-01-14T15:41:48,0.6179,0.6239,52,99
2026-01-14T15:41:49,0.6488,0.5790,52,96
2026-01-14T15:41:54,0.0000,0.0000,0,0
2026-01-14T15:41:55,0.0000,0.0000,0,0
2026-01-14T15:41:56,0.0000,0.0000,0,0
2026-01-14T15:41:57,0.0000,0.0000,0,0
2026-01-14T15:41:58,0.0000,0.0000,0,0
2026-01-14T15:41:59,0.0000,0.0000,0,0
2026-01-14T15:42:00,0.0000,0.0000,0,0
2026-01-14T15:42:01,0.0000,0.0000,0,0
2026-01-14T15:42:02,0.0000,0.0000,0,0
2026-01-14T15:42:03,0.0000,0.0000,0,0
2026-01-14T15:42:04,0.0000,0.0000,0,0
2026-01-14T15:42:05,0.0000,0.0000,0,0
2026-01-14T15:42:06,0.0000,0.0000,0,0
