timestamp,focus,fatigue,heart_rate,spo2
2026-01-12T17:55:47,0.3987,0.2630,75,99
2026-01-12T17:55:48,0.4041,0.2868,73,100
2026-01-12T17:55:49,0.3660,0.2984,72,100
2026-01-12T17:55:50,0.3721,0.3255,71,100
2026-01-12T17:55:51,0.3756,0.3534,72,100
2026-01-12T17:55:52,0.3912,0.3550,75,100
2026-01-12T17:55:53,0.3890,0.3566,77,100
2026-01-12T17:55:54,0.3823,0.3767,78,100
2026-01-12T17:55:55,0.3771,0.4011,81,100
2026-01-12T17:55:56,0.3755,0.4055,82,100
2026-01-12T17:55:57,0.3527,0.4175,80,99
2026-01-12T17:55:58,0.3518,0.4221,78,100
2026-01-12T17:55:59,0.3658,0.4385,76,100
2026-01-12T17:56:00,0.3681,0.4626,76,100
2026-01-12T17:56:01,0.3664,0.4768,75,100
2026-01-12T17:56:02,0.3808,0.4954,75,99
2026-01-12T17:56:03,0.3870,0.5075,75,99
2026-01-12T17:56:04,0.3546,0.5357,74,98
2026-01-12T17:56:05,0.3266,0.5608,72,97
2026-01-12T17:56:06,0.3350,0.5841,73,98
2026-01-12T17:56:07,0.3279,0.5901,75,99
2026-01-12T17:56:08,0.3365,0.6052,77,98
2026-01-12T17:56:09,0.2987,0.6275,80,97
2026-01-12T17:56:10,0.2671,0.6427,81,98
2026-01-12T17:56:11,0.2500,0.6649,84,98
2026-01-12T17:56:12,0.2153,0.6673,84,98
2026-01-12T17:56:13,0.2288,0.6898,85,99
2026-01-12T17:56:14,0.1902,0.7041,88,99
2026-01-12T17:56:15,0.1686,0.7056,89,98
2026-01-12T17:56:16,0.1865,0.7231,91,97
2026-01-12T17:56:17,0.1638,0.7345,92,97
2026-01-12T17:56:18,0.1471,0.7549,92,97
2026-01-12T17:56:19,0.1658,0.7731,94,97
2026-01-12T17:56:20,0.1748,0.8014,95,96
2026-01-12T17:56:21,0.1573,0.8084,93,97
2026-01-12T17:56:22,0.1720,0.8370,95,96
2026-01-12T17:56:23,0.1611,0.8468,93,96
2026-01-12T17:56:24,0.1357,0.8605,93,95
2026-01-12T17:56:25,0.1024,0.8821,91,94
2026-01-12T17:56:26,0.0889,0.8978,94,95
2026-01-12T17:56:27,0.0631,0.9257,94,96
2026-01-12T17:56:28,0.0326,0.9381,96,96
2026-01-12T17:56:29,0.0177,0.9616,99,96
2026-01-12T17:56:30,0.0000,0.9704,97,95
2026-01-12T17:56:31,0.0047,0.9983,96,94
2026-01-12T17:56:32,0.0000,1.0000,98,95
2026-01-12T17:56:33,0.0000,1.0000,98,95
2026-01-12T17:56:34,0.0000,1.0000,98,95
2026-01-12T17:56:35,0.0021,1.0000,96,96
2026-01-12T17:56:36,0.0000,1.0000,98,97
2026-01-12T17:56:37,0.0000,1.0000,98,98
2026-01-12T17:56:38,0.0000,1.0000,97,98
2026-01-12T17:56:39,0.0000,1.0000,100,99
2026-01-12T17:56:40,0.0000,1.0000,103,100
2026-01-12T17:56:41,0.0000,1.0000,102,99
2026-01-12T17:56:42,0.0067,1.0000,105,98
2026-01-12T17:56:43,0.0251,1.0000,105,99
2026-01-12T17:56:44,0.0028,1.0000,108,100
2026-01-12T17:56:45,0.0000,1.0000,107,100
2026-01-12T17:56:46,0.0000,1.0000,109,99
2026-01-12T17:56:47,0.0000,1.0000,110,100
2026-01-12T17:56:48,0.0000,1.0000,110,100
2026-01-12T17:56:49,0.0000,1.0000,110,99
2026-01-12T17:56:50,0.0029,1.0000,110,98
2026-01-12T17:56:51,0.0000,1.0000,110,97
2026-01-12T17:56:52,0.0000,1.0000,110,97
2026-01-12T17:56:53,0.0000,1.0000,108,97
2026-01-12T17:56:54,0.0000,1.0000,107,98
2026-01-12T17:56:55,0.0000,1.0000,107,99
2026-01-12T17:56:56,0.0000,1.0000,105,98
2026-01-12T17:56:57,0.0000,1.0000,104,97
2026-01-12T17:56:58,0.0000,1.0000,102,98
2026-01-12T17:56:59,0.0087,1.0000,102,97
2026-01-12T17:57:00,0.0000,1.0000,101,97
2026-01-12T17:57:01,0.0106,1.0000,103,98
2026-01-12T17:57:02,0.0132,1.0000,105,99
2026-01-12T17:57:03,0.0000,1.0000,104,99
2026-01-12T17:57:04,0.0000,1.0000,106,100
2026-01-12T17:57:05,0.0186,1.0000,108,100
2026-01-12T17:57:06,0.0000,1.0000,110,99
2026-01-12T17:57:07,0.0000,1.0000,110,100
2026-01-12T17:57:08,0.0167,1.0000,110,100
2026-01-12T17:57:09,0.0000,1.0000,110,99
2026-01-12T17:57:10,0.0000,1.0000,110,98
2026-01-12T17:57:11,0.0144,1.0000,108,99
2026-01-12T17:57:12,0.0000,1.0000,106,98
2026-01-12T17:57:13,0.0000,1.0000,108,98
2026-01-12T17:57:14,0.0000,1.0000,106,99
2026-01-12T17:57:15,0.0000,1.0000,108,99
2026-01-12T17:57:16,0.0000,1.0000,110,100
2026-01-12T17:57:17,0.0000,1.0000,110,100
2026-01-12T17:57:18,0.0064,1.0000,108,100
2026-01-12T17:57:19,0.0019,1.0000,110,100
2026-01-12T17:57:20,0.0000,1.0000,110,100
2026-01-12T17:57:21,0.0000,1.0000,110,100
2026-01-12T17:57:22,0.0158,1.0000,110,100
2026-01-12T17:57:23,0.0000,1.0000,110,100
2026-01-12T17:57:24,0.0000,1.0000,108,99
2026-01-12T17:57:25,0.0000,1.0000,106,98
2026-01-12T17:57:26,0.0000,1.0000,105,97
2026-01-12T17:57:27,0.0069,1.0000,106,97
2026-01-12T17:57:28,0.0000,1.0000,105,97
2026-01-12T17:57:29,0.0000,1.0000,106,97
2026-01-12T17:57:30,0.0075,1.0000,104,98
2026-01-12T17:57:31,0.0000,1.0000,105,99
2026-01-12T17:57:32,0.0032,1.0000,108,99
2026-01-12T17:57:33,0.0208,1.0000,108,100
2026-01-12T17:57:34,0.0091,1.0000,110,100
2026-01-12T17:57:35,0.0009,1.0000,109,99
2026-01-12T17:57:36,0.0196,1.0000,107,98
2026-01-12T17:57:37,0.0000,1.0000,107,97
2026-01-12T17:57:38,0.0148,1.0000,110,97
2026-01-12T17:57:39,0.0000,1.0000,110,97
2026-01-12T17:57:40,0.0000,1.0000,108,97
2026-01-12T17:57:41,0.0104,1.0000,110,98
2026-01-12T17:57:42,0.0010,1.0000,109,97
2026-01-12T17:57:43,0.0155,1.0000,110,97
2026-01-12T17:57:44,0.0000,1.0000,108,96
2026-01-12T17:57:45,0.0097,1.0000,107,96
2026-01-12T17:57:46,0.0000,1.0000,110,97
2026-01-12T17:57:47,0.0000,1.0000,110,97
2026-01-12T17:57:48,0.0175,1.0000,110,98
2026-01-12T17:57:49,0.0086,1.0000,110,97
2026-01-12T17:57:50,0.0041,1.0000,109,96
2026-01-12T17:57:51,0.0000,1.0000,110,97
2026-01-12T17:57:52,0.0000,1.0000,110,97
2026-01-12T17:57:53,0.0000,1.0000,109,98
2026-01-12T17:57:54,0.0188,1.0000,110,98
2026-01-12T17:57:55,0.0000,1.0000,110,99
2026-01-12T17:57:56,0.0196,1.0000,110,100
2026-01-12T17:57:57,0.0331,1.0000,109,100
2026-01-12T17:57:58,0.0379,1.0000,110,100
2026-01-12T17:57:59,0.0240,1.0000,110,100
2026-01-12T17:58:00,0.0000,1.0000,108,99
2026-01-12T17:58:01,0.0082,1.0000,110,99
2026-01-12T17:58:02,0.0000,1.0000,108,100
2026-01-12T17:58:03,0.0000,1.0000,107,99
2026-01-12T17:58:04,0.0107,1.0000,107,100
2026-01-12T17:58:05,0.0176,1.0000,109,100
2026-01-12T17:58:06,0.0000,1.0000,107,100
2026-01-12T17:58:07,0.0132,1.0000,110,99
2026-01-12T17:58:08,0.0000,1.0000,110,98
2026-01-12T17:58:09,0.0124,1.0000,110,98
2026-01-12T17:58:10,0.0000,1.0000,110,98
2026-01-12T17:58:11,0.0000,1.0000,109,99
2026-01-12T17:58:12,0.0141,1.0000,110,98
2026-01-12T17:58:13,0.0017,1.0000,110,98
2026-01-12T17:58:14,0.0000,1.0000,110,98
2026-01-12T17:58:15,0.0000,1.0000,110,97
