timestamp,focus,fatigue,heart_rate,spo2
2026-01-12T19:59:58,0.3820,0.2502,73,97
2026-01-12T19:59:59,0.3542,0.2773,72,96
2026-01-12T20:00:00,0.3583,0.3034,71,95
2026-01-12T20:00:01,0.3710,0.3147,74,94
2026-01-12T20:00:02,0.3884,0.3147,74,94
2026-01-12T20:00:03,0.3548,0.3388,72,95
2026-01-12T20:00:04,0.3394,0.3550,72,95
2026-01-12T20:00:05,0.3542,0.3552,70,96
2026-01-12T20:00:06,0.3498,0.3681,70,97
2026-01-12T20:00:07,0.3606,0.3721,72,98
2026-01-12T20:00:08,0.3515,0.3985,73,98
2026-01-12T20:00:09,0.3328,0.4149,76,97
2026-01-12T20:00:10,0.3311,0.4437,77,97
2026-01-12T20:00:11,0.2951,0.4455,80,98
2026-01-12T20:00:12,0.2762,0.4513,83,98
2026-01-12T20:00:13,0.2739,0.4720,86,99
2026-01-12T20:00:14,0.2851,0.4914,89,98
2026-01-12T20:00:15,0.2451,0.4985,89,98
2026-01-12T20:00:16,0.2473,0.5085,89,98
2026-01-12T20:00:17,0.2198,0.5238,92,99
2026-01-12T20:00:18,0.2093,0.5390,93,100
2026-01-12T20:00:19,0.2215,0.5626,96,100
2026-01-12T20:00:20,0.2078,0.5807,97,100
2026-01-12T20:00:21,0.1733,0.5877,96,100
2026-01-12T20:00:22,0.1397,0.6175,98,100
2026-01-12T20:00:23,0.1198,0.6223,100,100
2026-01-12T20:00:24,0.1029,0.6414,99,100
2026-01-12T20:00:25,0.0674,0.6686,100,100
2026-01-12T20:00:26,0.0597,0.6850,102,100
2026-01-12T20:00:27,0.0748,0.7149,103,100
2026-01-12T20:00:28,0.0633,0.7231,105,99
2026-01-12T20:00:29,0.0785,0.7331,105,98
2026-01-12T20:00:30,0.0887,0.7523,103,97
2026-01-12T20:00:31,0.0551,0.7563,106,96
2026-01-12T20:00:32,0.0480,0.7784,104,96
2026-01-12T20:00:35,0.0224,0.7911,105,95
2026-01-12T20:00:36,0.0070,0.7956,106,96
2026-01-12T20:00:37,0.0000,0.8151,107,95
2026-01-12T20:00:38,0.0122,0.8198,108,96
2026-01-12T20:00:39,0.0034,0.8294,110,95
2026-01-12T20:00:40,0.0000,0.8384,110,95
2026-01-12T20:00:41,0.0000,0.8550,110,94
2026-01-12T20:00:42,0.0013,0.8675,110,95
2026-01-12T20:00:43,0.0000,0.8948,110,95
2026-01-12T20:00:44,0.0000,0.9126,110,96
2026-01-12T20:00:45,0.0000,0.9321,110,96
2026-01-12T20:00:46,0.0000,0.9490,108,97
