timestamp,focus,fatigue,heart_rate,spo2
2026-01-14T19:26:19,0.1994,0.5628,75,0
2026-01-14T19:26:20,0.1999,0.5694,82,0
2026-01-14T19:26:21,0.2521,0.5371,90,0
2026-01-14T19:26:22,0.2471,0.5456,90,0
2026-01-14T19:26:23,0.2486,0.5418,82,0
2026-01-14T19:26:24,0.2267,0.5866,82,96
2026-01-14T19:26:25,0.2094,0.5964,82,79
2026-01-14T19:26:26,0.1771,0.6374,82,75
2026-01-14T19:26:27,0.2120,0.5987,82,70
2026-01-14T19:26:28,0.1979,0.6181,82,72
2026-01-14T19:26:29,0.1492,0.6418,75,71
2026-01-14T19:26:30,0.1903,0.6016,75,74
2026-01-14T19:26:31,0.1809,0.6049,75,76
2026-01-14T19:26:32,0.1809,0.5967,75,85
2026-01-14T19:26:33,0.1733,0.6079,75,91
2026-01-14T19:26:34,0.2249,0.5826,75,89
2026-01-14T19:26:35,0.2057,0.5924,75,91
2026-01-14T19:26:36,0.1966,0.6115,75,93
2026-01-14T19:26:37,0.1845,0.6306,75,94
2026-01-14T19:26:38,0.1913,0.6516,75,95
2026-01-14T19:26:39,0.1978,0.6337,75,94
2026-01-14T19:26:40,0.1978,0.6283,75,91
2026-01-14T19:26:41,0.2310,0.5867,75,90
2026-01-14T19:26:42,0.1946,0.5950,75,87
2026-01-14T19:26:43,0.2090,0.5942,82,95
2026-01-14T19:26:44,0.2438,0.5350,82,91
2026-01-14T19:26:45,0.2375,0.5339,82,84
2026-01-14T19:26:46,0.2009,0.5421,82,77
2026-01-14T19:26:47,0.1714,0.5788,82,70
2026-01-14T19:26:48,0.2155,0.5406,82,0
2026-01-14T19:26:49,0.1895,0.5576,82,0
2026-01-14T19:26:50,0.2263,0.5189,82,80
2026-01-14T19:26:51,0.2277,0.5038,82,82
2026-01-14T19:26:52,0.1929,0.5547,75,100
2026-01-14T19:26:53,0.2218,0.5102,75,100
2026-01-14T19:26:54,0.2346,0.4974,75,100
2026-01-14T19:26:55,0.2532,0.4753,75,100
2026-01-14T19:26:56,0.2307,0.4932,75,85
2026-01-14T19:26:57,0.2084,0.5320,75,71
2026-01-14T19:26:58,0.1817,0.5670,75,70
2026-01-14T19:26:59,0.1653,0.5800,75,0
2026-01-14T19:27:00,0.1790,0.5506,75,76
2026-01-14T19:27:01,0.1434,0.6135,75,76
2026-01-14T19:27:02,0.1118,0.6536,75,0
2026-01-14T19:27:03,0.1567,0.6125,75,91
2026-01-14T19:27:04,0.1755,0.5827,75,84
2026-01-14T19:27:05,0.1933,0.5618,75,85
2026-01-14T19:27:06,0.1789,0.5742,75,80
2026-01-14T19:27:07,0.1740,0.5685,75,93
2026-01-14T19:27:08,0.2144,0.5248,82,83
2026-01-14T19:27:09,0.2599,0.4697,82,100
2026-01-14T19:27:10,0.2997,0.4361,82,100
2026-01-14T19:27:11,0.2440,0.4809,82,100
2026-01-14T19:27:12,0.2075,0.5438,82,98
2026-01-14T19:27:13,0.1897,0.5863,82,93
