timestamp,focus,fatigue,heart_rate,spo2
2026-01-12T18:27:39,0.4835,0.2789,70,97
2026-01-12T18:27:40,0.5030,0.3076,73,98
2026-01-12T18:27:41,0.5194,0.3196,76,97
2026-01-12T18:27:42,0.4970,0.3404,78,96
2026-01-12T18:27:43,0.4932,0.3506,81,97
2026-01-12T18:27:44,0.5068,0.3741,81,98
2026-01-12T18:27:45,0.5136,0.3983,81,98
2026-01-12T18:27:46,0.4865,0.4032,83,98
2026-01-12T18:27:47,0.4784,0.4048,83,98
2026-01-12T18:27:48,0.4414,0.4273,82,97
2026-01-12T18:27:49,0.4522,0.4398,80,96
2026-01-12T18:27:50,0.4601,0.4594,80,97
2026-01-12T18:27:51,0.4665,0.4846,78,96
2026-01-12T18:27:52,0.4757,0.5038,81,97
2026-01-12T18:27:53,0.4378,0.5169,82,97
2026-01-12T18:27:54,0.4524,0.5293,83,98
2026-01-12T18:27:55,0.4446,0.5542,81,99
2026-01-12T18:27:56,0.4612,0.5823,80,99
2026-01-12T18:27:57,0.4368,0.6073,83,98
2026-01-12T18:27:58,0.3973,0.6321,81,97
2026-01-12T18:27:59,0.3790,0.6347,84,98
2026-01-12T18:28:00,0.3479,0.6497,86,97
2026-01-12T18:28:01,0.3300,0.6722,84,97
2026-01-12T18:28:02,0.2946,0.6847,86,97
2026-01-12T18:28:03,0.2863,0.6900,85,98
2026-01-12T18:28:04,0.2555,0.6959,83,99
2026-01-12T18:28:05,0.2687,0.6985,81,99
2026-01-12T18:28:06,0.2876,0.7226,84,98
2026-01-12T18:28:07,0.2755,0.7296,85,97
2026-01-12T18:28:08,0.2654,0.7495,83,97
2026-01-12T18:28:09,0.2502,0.7701,81,96
2026-01-12T18:28:10,0.2338,0.7788,79,96
2026-01-12T18:28:11,0.2249,0.8083,81,97
2026-01-12T18:28:12,0.1934,0.8339,83,96
2026-01-12T18:28:13,0.1671,0.8392,85,97
2026-01-12T18:28:14,0.1477,0.8585,85,97
2026-01-12T18:28:15,0.1580,0.8808,86,97
2026-01-12T18:28:16,0.1715,0.8831,87,96
2026-01-12T18:28:17,0.1571,0.9131,89,97
2026-01-12T18:28:18,0.1620,0.9325,91,98
2026-01-12T18:28:19,0.1424,0.9380,91,98
2026-01-12T18:28:20,0.1405,0.9554,93,97
2026-01-12T18:28:21,0.1508,0.9690,94,98
2026-01-12T18:28:22,0.1138,0.9876,92,98
2026-01-12T18:28:23,0.1030,1.0000,95,97
2026-01-12T18:28:24,0.0971,1.0000,97,97
2026-01-12T18:28:25,0.0721,1.0000,99,98
2026-01-12T18:28:26,0.0549,1.0000,97,98
2026-01-12T18:28:27,0.0226,1.0000,95,97
2026-01-12T18:28:28,0.0341,1.0000,98,98
2026-01-12T18:28:29,0.0266,1.0000,99,99
2026-01-12T18:28:30,0.0000,1.0000,97,98
2026-01-12T18:28:31,0.0172,1.0000,95,99
2026-01-12T18:28:32,0.0224,1.0000,98,98
2026-01-12T18:28:33,0.0000,1.0000,101,97
2026-01-12T18:28:34,0.0000,1.0000,102,96
2026-01-12T18:28:35,0.0091,1.0000,103,96
2026-01-12T18:28:36,0.0228,1.0000,101,95
2026-01-12T18:28:37,0.0320,1.0000,101,96
2026-01-12T18:28:38,0.0052,1.0000,104,97
2026-01-12T18:28:39,0.0000,1.0000,102,98
2026-01-12T18:28:40,0.0173,1.0000,101,99
2026-01-12T18:28:41,0.0049,1.0000,100,98
2026-01-12T18:28:42,0.0000,1.0000,99,98
2026-01-12T18:28:43,0.0000,1.0000,98,98
2026-01-12T18:28:44,0.0072,1.0000,101,99
2026-01-12T18:28:45,0.0000,1.0000,103,98
2026-01-12T18:28:46,0.0194,1.0000,102,98
2026-01-12T18:28:47,0.0197,1.0000,105,98
