timestamp,focus,fatigue,heart_rate,spo2
2026-01-13T18:01:17,0.5219,0.7246,0,0
2026-01-13T18:01:18,0.4747,0.7246,0,0
2026-01-13T18:01:19,0.4825,0.7246,0,0
2026-01-13T18:01:20,0.3891,0.8078,0,0
2026-01-13T18:01:21,0.3312,0.8711,0,0
2026-01-13T18:01:22,0.3633,0.8711,0,0
2026-01-13T18:01:23,0.2972,0.9294,0,0
2026-01-13T18:01:24,0.2174,1.0000,0,0
2026-01-13T18:01:25,0.2172,1.0000,0,0
2026-01-13T18:01:26,0.2353,1.0000,0,0
2026-01-13T18:01:27,0.2489,1.0000,0,0
2026-01-13T18:01:28,0.2528,1.0000,0,0
2026-01-13T18:01:29,0.2271,1.0000,0,0
2026-01-13T18:01:30,0.1977,1.0000,0,0
2026-01-13T18:01:31,0.1774,1.0000,0,0
2026-01-13T18:01:32,0.0000,0.0000,0,0
2026-01-13T18:01:33,0.0000,0.0000,0,0
2026-01-13T18:01:34,0.0000,0.0000,0,0
2026-01-13T18:01:35,0.0000,0.0000,0,0
2026-01-13T18:01:36,0.9290,0.3842,0,0
2026-01-13T18:01:37,0.9559,0.4060,0,0
2026-01-13T18:01:38,0.8424,0.4625,0,0
2026-01-13T18:01:39,0.7846,0.4556,0,0
2026-01-13T18:01:40,0.8094,0.4456,0,0
2026-01-13T18:01:41,0.8411,0.4157,0,0
2026-01-13T18:01:42,0.8638,0.3832,0,0
2026-01-13T18:01:43,0.7935,0.4603,0,0
2026-01-13T18:01:44,0.7107,0.5372,0,0
2026-01-13T18:01:45,0.7128,0.5363,0,0
2026-01-13T18:01:46,0.6990,0.5893,0,0
2026-01-13T18:01:47,0.6688,0.6528,0,0
2026-01-13T18:01:48,0.6588,0.6416,0,0
2026-01-13T18:01:49,0.6588,0.6446,0,0
2026-01-13T18:01:50,0.6577,0.6734,0,0
2026-01-13T18:01:51,0.6921,0.6669,0,0
2026-01-13T18:01:52,0.7180,0.6669,0,0
2026-01-13T18:01:53,0.6610,0.7117,0,0
2026-01-13T18:01:54,0.6524,0.7117,0,0
2026-01-13T18:01:55,0.6126,0.7189,0,0
2026-01-13T18:01:56,0.5162,0.8044,0,0
2026-01-13T18:01:57,0.4245,0.8931,0,0
2026-01-13T18:01:58,0.3217,0.9658,0,0
2026-01-13T18:01:59,0.2693,0.9723,0,0
2026-01-13T18:02:00,0.2234,0.9723,0,0
2026-01-13T18:02:01,0.1602,1.0000,0,0
2026-01-13T18:02:02,0.1289,1.0000,0,0
2026-01-13T18:02:03,0.1371,1.0000,0,0
2026-01-13T18:02:04,0.1478,1.0000,0,0
2026-01-13T18:02:05,0.1335,1.0000,0,0
2026-01-13T18:02:06,0.1302,1.0000,0,0
2026-01-13T18:02:07,0.1278,1.0000,0,0
2026-01-13T18:02:08,0.1364,1.0000,0,0
2026-01-13T18:02:09,0.1674,1.0000,0,0
2026-01-13T18:02:10,0.0000,0.0000,0,0
2026-01-13T18:02:11,0.0000,0.0000,0,0
2026-01-13T18:02:12,0.0000,0.0000,0,0
2026-01-13T18:02:13,0.0000,0.0000,0,0
2026-01-13T18:02:14,0.0000,0.0000,0,0
2026-01-13T18:02:15,0.0000,0.0000,0,0
2026-01-13T18:02:16,0.0000,0.0000,0,0
2026-01-13T18:02:17,0.0000,0.0000,0,0
2026-01-13T18:02:18,0.0000,0.0000,0,0
2026-01-13T18:02:19,0.0000,0.0000,0,0
