timestamp,focus,fatigue,heart_rate,spo2
2026-01-12T18:07:01,0.3184,0.2585,71,97
2026-01-12T18:07:01,0.3379,0.2645,74,97
2026-01-12T18:07:02,0.3296,0.2889,76,97
2026-01-12T18:07:03,0.3261,0.3000,78,98
2026-01-12T18:07:04,0.3155,0.3208,81,99
2026-01-12T18:07:05,0.3142,0.3370,81,98
2026-01-12T18:07:06,0.3052,0.3651,80,97
2026-01-12T18:07:07,0.3103,0.3763,79,98
2026-01-12T18:07:08,0.3007,0.3975,78,97
2026-01-12T18:07:09,0.2806,0.4065,77,98
2026-01-12T18:07:11,0.2526,0.4229,80,99
2026-01-12T18:07:11,0.2323,0.4367,81,100
2026-01-12T18:07:12,0.2478,0.4560,81,100
2026-01-12T18:07:13,0.2309,0.4857,81,99
2026-01-12T18:07:14,0.1995,0.4921,84,100
2026-01-12T18:07:15,0.1928,0.5153,83,100
2026-01-12T18:07:16,0.1658,0.5327,84,99
2026-01-12T18:07:17,0.1514,0.5459,82,99
2026-01-12T18:07:18,0.1530,0.5551,85,98
2026-01-12T18:07:19,0.1665,0.5620,88,99
2026-01-12T18:07:20,0.1777,0.5826,90,99
2026-01-12T18:07:21,0.1403,0.6030,91,99
2026-01-12T18:07:22,0.1205,0.6069,93,98
2026-01-12T18:07:23,0.1015,0.6129,94,97
2026-01-12T18:07:24,0.1188,0.6169,94,96
2026-01-12T18:07:25,0.1352,0.6452,96,95
2026-01-12T18:07:26,0.1441,0.6473,99,94
2026-01-12T18:07:27,0.1143,0.6684,101,94
2026-01-12T18:07:28,0.1281,0.6795,104,95
2026-01-12T18:07:29,0.1475,0.6932,102,94
2026-01-12T18:07:30,0.1562,0.7021,100,94
2026-01-12T18:07:31,0.1312,0.7069,103,95
2026-01-12T18:07:32,0.1243,0.7264,106,96
2026-01-12T18:07:33,0.1301,0.7488,109,95
2026-01-12T18:07:34,0.1443,0.7505,109,96
2026-01-12T18:07:35,0.1200,0.7792,110,96
2026-01-12T18:07:36,0.1226,0.7988,109,95
2026-01-12T18:07:37,0.0833,0.8200,108,94
2026-01-12T18:07:38,0.1011,0.8287,107,95
2026-01-12T18:07:39,0.0856,0.8475,110,96
2026-01-12T18:07:40,0.0978,0.8573,110,96
2026-01-12T18:07:41,0.1138,0.8824,110,97
2026-01-12T18:07:42,0.1060,0.9123,110,97
2026-01-12T18:07:43,0.0784,0.9386,110,98
2026-01-12T18:07:44,0.0474,0.9682,110,97
2026-01-12T18:07:45,0.0118,0.9699,110,97
2026-01-12T18:07:46,0.0000,0.9937,110,96
2026-01-12T18:07:47,0.0000,1.0000,110,97
2026-01-12T18:07:48,0.0000,1.0000,109,96
2026-01-12T18:07:49,0.0000,1.0000,109,97
2026-01-12T18:07:50,0.0055,1.0000,109,97
2026-01-12T18:07:51,0.0009,1.0000,110,97
2026-01-12T18:07:52,0.0000,1.0000,110,98
2026-01-12T18:07:53,0.0000,1.0000,110,97
2026-01-12T18:07:54,0.0158,1.0000,109,97
2026-01-12T18:07:55,0.0000,1.0000,107,96
2026-01-12T18:07:56,0.0000,1.0000,108,97
2026-01-12T18:07:57,0.0000,1.0000,109,97
2026-01-12T18:07:58,0.0000,1.0000,110,96
2026-01-12T18:07:59,0.0000,1.0000,109,97
2026-01-12T18:08:00,0.0000,1.0000,108,97
2026-01-12T18:08:01,0.0000,1.0000,108,96
2026-01-12T18:08:02,0.0000,1.0000,106,97
2026-01-12T18:08:03,0.0102,1.0000,104,97
2026-01-12T18:08:04,0.0123,1.0000,104,97
2026-01-12T18:08:05,0.0000,1.0000,104,97
2026-01-12T18:08:06,0.0000,1.0000,105,98
2026-01-12T18:08:07,0.0000,1.0000,107,98
2026-01-12T18:08:08,0.0000,1.0000,107,97
2026-01-12T18:08:09,0.0000,1.0000,105,98
2026-01-12T18:08:10,0.0000,1.0000,104,97
2026-01-12T18:08:11,0.0068,1.0000,105,96
2026-01-12T18:08:12,0.0000,1.0000,104,95
2026-01-12T18:08:13,0.0097,1.0000,107,94
2026-01-12T18:08:14,0.0000,1.0000,109,95
2026-01-12T18:08:15,0.0000,1.0000,109,95
2026-01-12T18:08:16,0.0151,1.0000,110,94
2026-01-12T18:08:17,0.0000,1.0000,110,95
2026-01-12T18:08:18,0.0000,1.0000,110,94
2026-01-12T18:08:19,0.0000,1.0000,108,94
2026-01-12T18:08:20,0.0000,1.0000,107,94
2026-01-12T18:08:21,0.0112,1.0000,109,94
2026-01-12T18:08:22,0.0086,1.0000,107,94
2026-01-12T18:08:23,0.0211,1.0000,110,94
2026-01-12T18:08:24,0.0000,1.0000,110,94
2026-01-12T18:08:25,0.0000,1.0000,109,95
2026-01-12T18:08:26,0.0163,1.0000,110,94
2026-01-12T18:08:27,0.0109,1.0000,110,94
2026-01-12T18:08:28,0.0163,1.0000,110,94
2026-01-12T18:08:29,0.0000,1.0000,110,94
2026-01-12T18:08:30,0.0000,1.0000,110,95
2026-01-12T18:08:31,0.0000,1.0000,110,95
2026-01-12T18:08:32,0.0000,1.0000,110,96
2026-01-12T18:08:33,0.0000,1.0000,110,96
2026-01-12T18:08:34,0.0000,1.0000,110,95
2026-01-12T18:08:35,0.0000,1.0000,110,96
2026-01-12T18:08:36,0.0112,1.0000,110,95
2026-01-12T18:08:37,0.0000,1.0000,110,94
2026-01-12T18:08:38,0.0000,1.0000,110,95
2026-01-12T18:08:39,0.0000,1.0000,110,96
2026-01-12T18:08:40,0.0087,1.0000,110,96
2026-01-12T18:08:41,0.0230,1.0000,108,96
2026-01-12T18:08:42,0.0059,1.0000,109,96
2026-01-12T18:08:43,0.0242,1.0000,110,96
2026-01-12T18:08:44,0.0168,1.0000,110,97
2026-01-12T18:08:45,0.0131,1.0000,108,97
2026-01-12T18:08:46,0.0000,1.0000,109,97
2026-01-12T18:08:47,0.0000,1.0000,107,98
2026-01-12T18:08:48,0.0015,1.0000,108,97
2026-01-12T18:08:49,0.0000,1.0000,110,98
2026-01-12T18:08:50,0.0000,1.0000,110,97
2026-01-12T18:08:51,0.0000,1.0000,109,98
2026-01-12T18:08:52,0.0000,1.0000,108,99
2026-01-12T18:08:53,0.0044,1.0000,110,99
2026-01-12T18:08:54,0.0209,1.0000,109,98
2026-01-12T18:08:55,0.0250,1.0000,107,99
2026-01-12T18:08:56,0.0188,1.0000,108,99
2026-01-12T18:08:57,0.0010,1.0000,110,100
2026-01-12T18:08:58,0.0187,1.0000,110,99
2026-01-12T18:08:59,0.0000,1.0000,108,100
2026-01-12T18:09:00,0.0000,1.0000,107,100
2026-01-12T18:09:01,0.0011,1.0000,110,100
2026-01-12T18:09:02,0.0056,1.0000,108,100
2026-01-12T18:09:03,0.0028,1.0000,106,99
2026-01-12T18:09:04,0.0173,1.0000,104,100
2026-01-12T18:09:05,0.0182,1.0000,106,100
2026-01-12T18:09:06,0.0040,1.0000,108,100
2026-01-12T18:09:07,0.0000,1.0000,108,100
2026-01-12T18:09:08,0.0026,1.0000,107,99
2026-01-12T18:09:09,0.0081,1.0000,105,98
2026-01-12T18:09:10,0.0000,1.0000,104,99
2026-01-12T18:09:11,0.0179,1.0000,106,98
2026-01-12T18:09:12,0.0361,1.0000,105,99
2026-01-12T18:09:13,0.0168,1.0000,104,100
2026-01-12T18:09:14,0.0000,1.0000,107,99
2026-01-12T18:09:15,0.0000,1.0000,108,100
2026-01-12T18:09:16,0.0000,1.0000,106,99
2026-01-12T18:09:17,0.0000,1.0000,104,98
2026-01-12T18:09:18,0.0128,1.0000,104,99
2026-01-12T18:09:19,0.0237,1.0000,102,100
2026-01-12T18:09:20,0.0286,1.0000,102,100
2026-01-12T18:09:21,0.0239,1.0000,104,100
2026-01-12T18:09:22,0.0000,1.0000,106,100
2026-01-12T18:09:23,0.0000,1.0000,104,99
2026-01-12T18:09:25,0.0100,1.0000,106,99
2026-01-12T18:09:26,0.0269,1.0000,104,99
2026-01-12T18:09:26,0.0368,1.0000,105,100
2026-01-12T18:09:27,0.0099,1.0000,105,99
2026-01-12T18:09:28,0.0000,1.0000,108,98
2026-01-12T18:09:29,0.0192,1.0000,109,99
2026-01-12T18:09:30,0.0071,1.0000,108,98
2026-01-12T18:09:31,0.0000,1.0000,106,97
2026-01-12T18:09:32,0.0000,1.0000,105,96
2026-01-12T18:09:33,0.0000,1.0000,107,96
2026-01-12T18:09:34,0.0146,1.0000,110,97
2026-01-12T18:09:35,0.0043,1.0000,110,97
2026-01-12T18:09:36,0.0000,1.0000,108,98
2026-01-12T18:09:37,0.0000,1.0000,107,98
2026-01-12T18:09:38,0.0195,1.0000,107,99
2026-01-12T18:09:39,0.0000,1.0000,109,98
2026-01-12T18:09:40,0.0000,1.0000,110,99
2026-01-12T18:09:41,0.0000,1.0000,110,100
2026-01-12T18:09:42,0.0000,1.0000,108,100
2026-01-12T18:09:43,0.0000,1.0000,107,100
2026-01-12T18:09:44,0.0020,1.0000,106,100
2026-01-12T18:09:45,0.0000,1.0000,104,99
2026-01-12T18:09:46,0.0084,1.0000,106,99
2026-01-12T18:09:47,0.0000,1.0000,108,99
2026-01-12T18:09:48,0.0005,1.0000,110,100
2026-01-12T18:09:49,0.0178,1.0000,110,99
