timestamp,focus,fatigue,heart_rate,spo2
2026-01-12T18:22:33,0.5017,0.2574,70,98
2026-01-12T18:22:34,0.4898,0.2673,73,97
2026-01-12T18:22:35,0.4567,0.2862,72,98
2026-01-12T18:22:36,0.4424,0.3074,74,98
2026-01-12T18:22:37,0.4166,0.3276,75,98
2026-01-12T18:22:38,0.3926,0.3475,73,99
2026-01-12T18:22:39,0.3960,0.3641,75,98
2026-01-12T18:22:40,0.4103,0.3657,76,99
2026-01-12T18:22:41,0.3864,0.3788,79,100
2026-01-12T18:22:42,0.3670,0.3994,77,99
2026-01-12T18:22:43,0.3762,0.4058,79,100
2026-01-12T18:22:44,0.3887,0.4192,78,100
2026-01-12T18:22:45,0.3637,0.4434,79,100
2026-01-12T18:22:46,0.3766,0.4654,77,99
2026-01-12T18:22:47,0.3607,0.4928,75,99
2026-01-12T18:22:48,0.3616,0.5188,77,98
2026-01-12T18:22:49,0.3744,0.5323,79,99
2026-01-12T18:22:50,0.3923,0.5414,78,100
2026-01-12T18:22:51,0.3840,0.5600,76,100
2026-01-12T18:22:52,0.4001,0.5796,74,100
2026-01-12T18:22:53,0.4070,0.5844,77,100
2026-01-12T18:22:54,0.3871,0.6044,77,99
2026-01-12T18:22:55,0.3976,0.6194,80,99
2026-01-12T18:22:56,0.4161,0.6195,83,100
2026-01-12T18:22:57,0.3771,0.6448,84,100
2026-01-12T18:22:58,0.3460,0.6536,82,100
2026-01-12T18:22:59,0.3248,0.6664,82,99
2026-01-12T18:23:00,0.3134,0.6938,85,98
2026-01-12T18:23:01,0.3176,0.6998,88,97
2026-01-12T18:23:02,0.3097,0.7143,88,97
2026-01-12T18:23:03,0.3266,0.7252,87,97
2026-01-12T18:23:04,0.3339,0.7291,87,98
2026-01-12T18:23:05,0.3067,0.7437,85,99
2026-01-12T18:23:06,0.3150,0.7449,87,98
2026-01-12T18:23:07,0.3201,0.7530,90,99
2026-01-12T18:23:08,0.3130,0.7799,89,98
2026-01-12T18:23:09,0.3065,0.8006,92,99
2026-01-12T18:23:10,0.2881,0.8017,91,99
2026-01-12T18:23:11,0.3032,0.8086,91,98
2026-01-12T18:23:12,0.2736,0.8143,94,97
2026-01-12T18:23:13,0.2908,0.8384,95,98
2026-01-12T18:23:14,0.2858,0.8652,97,97
2026-01-12T18:23:15,0.2473,0.8894,98,97
2026-01-12T18:23:16,0.2479,0.9001,99,98
2026-01-12T18:23:17,0.2475,0.9130,99,99
2026-01-12T18:23:18,0.2536,0.9246,100,99
2026-01-12T18:23:19,0.2469,0.9463,99,99
2026-01-12T18:23:20,0.2322,0.9565,100,98
2026-01-12T18:23:21,0.2452,0.9613,100,98
2026-01-12T18:23:22,0.2107,0.9856,103,98
2026-01-12T18:23:23,0.2202,1.0000,104,97
2026-01-12T18:23:24,0.2269,1.0000,106,97
2026-01-12T18:23:25,0.2190,1.0000,105,98
2026-01-12T18:23:26,0.2237,1.0000,103,99
2026-01-12T18:23:27,0.2353,1.0000,106,99
2026-01-12T18:23:28,0.2005,1.0000,109,99
2026-01-12T18:23:29,0.1908,1.0000,110,99
2026-01-12T18:23:30,0.1725,1.0000,110,100
2026-01-12T18:23:31,0.1405,1.0000,110,99
2026-01-12T18:23:32,0.1109,1.0000,109,100
2026-01-12T18:23:33,0.0958,1.0000,110,100
2026-01-12T18:23:34,0.0724,1.0000,110,100
2026-01-12T18:23:35,0.0795,1.0000,110,100
2026-01-12T18:23:36,0.0583,1.0000,110,100
2026-01-12T18:23:37,0.0420,1.0000,110,100
2026-01-12T18:23:38,0.0422,1.0000,110,100
2026-01-12T18:23:39,0.0302,1.0000,109,100
2026-01-12T18:23:40,0.0000,1.0000,110,100
2026-01-12T18:23:41,0.0000,1.0000,109,100
2026-01-12T18:23:42,0.0000,1.0000,110,100
2026-01-12T18:23:43,0.0000,1.0000,110,99
2026-01-12T18:23:44,0.0071,1.0000,109,100
2026-01-12T18:23:45,0.0011,1.0000,110,99
2026-01-12T18:23:46,0.0000,1.0000,110,98
2026-01-12T18:23:47,0.0188,1.0000,110,98
2026-01-12T18:23:48,0.0159,1.0000,110,97
2026-01-12T18:23:49,0.0082,1.0000,109,97
2026-01-12T18:23:50,0.0142,1.0000,109,98
2026-01-12T18:23:51,0.0214,1.0000,109,97
2026-01-12T18:23:52,0.0213,1.0000,107,97
2026-01-12T18:23:53,0.0000,1.0000,105,98
2026-01-12T18:23:54,0.0000,1.0000,106,97
2026-01-12T18:23:55,0.0000,1.0000,107,97
2026-01-12T18:23:56,0.0000,1.0000,108,97
2026-01-12T18:23:57,0.0000,1.0000,106,96
2026-01-12T18:23:58,0.0089,1.0000,105,95
2026-01-12T18:23:59,0.0278,1.0000,105,96
2026-01-12T18:24:00,0.0225,1.0000,106,97
2026-01-12T18:24:01,0.0319,1.0000,105,98
2026-01-12T18:24:02,0.0313,1.0000,105,99
2026-01-12T18:24:03,0.0340,1.0000,108,100
2026-01-12T18:24:04,0.0284,1.0000,110,100
2026-01-12T18:24:05,0.0225,1.0000,109,100
2026-01-12T18:24:06,0.0303,1.0000,110,100
2026-01-12T18:24:07,0.0086,1.0000,108,100
2026-01-12T18:24:08,0.0149,1.0000,106,100
2026-01-12T18:24:09,0.0000,1.0000,107,100
2026-01-12T18:24:10,0.0000,1.0000,108,100
2026-01-12T18:24:11,0.0000,1.0000,110,99
2026-01-12T18:24:12,0.0000,1.0000,110,98
2026-01-12T18:24:13,0.0000,1.0000,110,97
2026-01-12T18:24:14,0.0070,1.0000,110,96
2026-01-12T18:24:15,0.0000,1.0000,110,95
2026-01-12T18:24:16,0.0000,1.0000,108,94
2026-01-12T18:24:17,0.0000,1.0000,106,94
2026-01-12T18:24:18,0.0000,1.0000,107,94
2026-01-12T18:24:19,0.0000,1.0000,110,95
2026-01-12T18:24:20,0.0000,1.0000,109,94
2026-01-12T18:24:21,0.0000,1.0000,107,95
2026-01-12T18:24:22,0.0000,1.0000,107,94
2026-01-12T18:24:23,0.0000,1.0000,108,95
2026-01-12T18:24:24,0.0000,1.0000,107,95
2026-01-12T18:24:25,0.0027,1.0000,107,95
2026-01-12T18:24:26,0.0000,1.0000,110,95
2026-01-12T18:24:27,0.0172,1.0000,110,96
2026-01-12T18:24:28,0.0244,1.0000,110,96
2026-01-12T18:24:29,0.0250,1.0000,110,97
2026-01-12T18:24:30,0.0000,1.0000,108,96
2026-01-12T18:24:31,0.0174,1.0000,110,95
2026-01-12T18:24:32,0.0000,1.0000,108,96
2026-01-12T18:24:33,0.0049,1.0000,107,95
2026-01-12T18:24:34,0.0234,1.0000,107,95
2026-01-12T18:24:35,0.0000,1.0000,109,96
2026-01-12T18:24:36,0.0142,1.0000,107,96
2026-01-12T18:24:37,0.0000,1.0000,106,95
2026-01-12T18:24:38,0.0175,1.0000,108,95
2026-01-12T18:24:39,0.0190,1.0000,110,94
2026-01-12T18:24:40,0.0315,1.0000,110,94
2026-01-12T18:24:41,0.0501,1.0000,109,95
2026-01-12T18:24:42,0.0180,1.0000,110,95
2026-01-12T18:24:43,0.0000,1.0000,110,95
2026-01-12T18:24:44,0.0000,1.0000,110,94
2026-01-12T18:24:45,0.0000,1.0000,110,95
2026-01-12T18:24:46,0.0000,1.0000,109,94
2026-01-12T18:24:47,0.0000,1.0000,107,94
2026-01-12T18:24:48,0.0178,1.0000,107,94
2026-01-12T18:24:49,0.0056,1.0000,109,94
2026-01-12T18:24:50,0.0000,1.0000,108,94
2026-01-12T18:24:51,0.0000,1.0000,107,94
2026-01-12T18:24:52,0.0000,1.0000,106,94
2026-01-12T18:24:53,0.0059,1.0000,108,94
2026-01-12T18:24:54,0.0000,1.0000,110,94
2026-01-12T18:24:55,0.0000,1.0000,110,95
2026-01-12T18:24:56,0.0000,1.0000,108,94
2026-01-12T18:24:57,0.0072,1.0000,110,95
2026-01-12T18:24:58,0.0006,1.0000,110,96
2026-01-12T18:24:59,0.0000,1.0000,110,96
2026-01-12T18:25:00,0.0029,1.0000,110,97
2026-01-12T18:25:01,0.0000,1.0000,108,98
2026-01-12T18:25:02,0.0000,1.0000,108,98
2026-01-12T18:25:03,0.0093,1.0000,110,97
2026-01-12T18:25:04,0.0000,1.0000,108,96
2026-01-12T18:25:05,0.0000,1.0000,110,97
2026-01-12T18:25:06,0.0186,1.0000,110,97
2026-01-12T18:25:07,0.0310,1.0000,110,98
2026-01-12T18:25:08,0.0357,1.0000,110,97
2026-01-12T18:25:09,0.0461,1.0000,110,96
2026-01-12T18:25:10,0.0262,1.0000,110,96
2026-01-12T18:25:11,0.0000,1.0000,110,97
2026-01-12T18:25:12,0.0000,1.0000,110,96
2026-01-12T18:25:13,0.0055,1.0000,110,97
2026-01-12T18:25:14,0.0147,1.0000,110,96
2026-01-12T18:25:15,0.0000,1.0000,110,97
2026-01-12T18:25:16,0.0000,1.0000,110,96
2026-01-12T18:25:17,0.0000,1.0000,109,97
2026-01-12T18:25:18,0.0088,1.0000,110,98
